,date_0days,cases_0days,deaths_0days,date_70days,cases_70days,deaths_70days,fips,icu_beds,kaiser_total_population,kaiser_60plus_population,commuting_within,commuting_out,commuting_in
982,2020-03-21,1,0,2020-05-22,223,0,24011,0,32785,6877,5756,9271,2963
983,2020-03-21,1,0,2020-05-22,16,0,27157,0,21490,5929,5768,5317,1948
984,2020-03-21,1,0,2020-05-22,269,12,28007,0,18731,4680,4051,2509,877
985,2020-03-21,1,0,2020-05-22,95,3,28025,6,19990,4730,4139,3340,1947
986,2020-03-21,2,0,2020-05-22,134,0,27147,0,36612,8393,14113,4004,5946
987,2020-03-21,1,0,2020-05-22,68,2,28043,5,21379,4746,6311,1648,3005
988,2020-03-21,3,0,2020-05-22,81,7,28057,0,23439,5355,3953,5212,2198
989,2020-03-21,1,0,2020-05-22,307,3,17037,16,104473,16887,30170,19672,11100
990,2020-03-21,1,0,2020-05-22,373,8,28079,0,22936,4515,3793,4384,2023
991,2020-03-21,1,0,2020-05-22,19,1,28039,6,23545,4774,3809,4256,1018
992,2020-03-21,1,0,2020-05-22,109,13,27137,179,200294,50288,84613,9555,17360
993,2020-03-21,1,0,2020-05-22,973,104,26145,133,193803,47390,63597,15486,27153
994,2020-03-21,1,0,2020-05-22,177,23,26157,0,53569,14012,11306,11372,3353
995,2020-03-21,1,0,2020-05-22,11,2,26165,6,32915,8300,9802,3442,5233
996,2020-03-21,1,0,2020-05-22,41,0,27039,0,20485,4015,4195,6541,2287
997,2020-03-21,1,0,2020-05-22,37,0,27063,0,10104,2709,3941,1498,1663
998,2020-03-21,1,0,2020-05-22,136,1,18103,4,36035,7957,7242,7210,2697
999,2020-03-21,1,0,2020-05-22,52,1,18175,0,27807,6355,5394,6225,1005
1000,2020-03-21,1,0,2020-05-22,26,0,19065,0,20139,5519,7076,2728,1858
1001,2020-03-21,1,0,2020-05-22,56,1,19087,0,19865,4736,6405,2495,2417
1002,2020-03-21,1,0,2020-05-22,316,28,18059,24,72776,15514,13121,21747,8607
1003,2020-03-21,1,1,2020-05-22,328,26,18035,36,115938,25540,41029,9472,11563
1004,2020-03-21,1,0,2020-05-22,908,28,18039,35,202924,38669,77049,12355,36707
1005,2020-03-21,3,0,2020-05-22,917,75,19113,44,220008,45693,101384,11205,22435
1006,2020-03-21,1,0,2020-05-22,180,21,18061,4,39450,9441,8041,9931,3232
1007,2020-03-21,1,0,2020-05-22,16,0,21215,0,18012,3154,1284,7237,614
1008,2020-03-21,1,0,2020-05-22,101,9,22009,2,41095,9096,10040,4634,1178
1009,2020-03-21,1,0,2020-05-22,56,4,22011,6,36598,7788,7697,6566,2275
1010,2020-03-21,1,0,2020-05-22,136,21,22013,0,13806,3706,2459,2596,2166
1011,2020-03-21,1,0,2020-05-22,60,10,22027,4,16296,3960,3430,2151,957
1012,2020-03-21,2,0,2020-05-22,87,1,22039,24,33750,6942,6273,4362,1894
1013,2020-03-21,2,0,2020-05-22,1041,35,22073,88,156433,30466,57604,5988,11688
1014,2020-03-21,1,0,2020-05-22,88,1,19169,14,95888,14980,40123,9021,11644
1015,2020-03-21,1,0,2020-05-22,45,1,21151,12,88376,16155,27748,10968,8646
1016,2020-03-21,1,1,2020-05-22,15,1,21005,0,22017,4689,3756,6786,1205
1017,2020-03-22,1,0,2020-05-22,60,0,37165,8,35445,8246,7468,3542,4775
1018,2020-03-22,1,0,2020-05-22,646,13,37155,25,134187,26448,33697,13140,8986
1019,2020-03-22,9,0,2020-05-22,373,17,37179,14,222095,36152,48569,49491,17988
1020,2020-03-22,1,0,2020-05-22,166,3,37127,21,94125,22363,26786,12940,15268
1021,2020-03-22,1,0,2020-05-22,28,2,39019,0,27825,7474,5284,7049,2439
1022,2020-03-22,1,0,2020-05-22,43,0,39027,6,41869,9347,11412,6594,6917
1023,2020-03-22,1,0,2020-05-22,350,3,37105,8,59805,12481,17456,7425,9501
1024,2020-03-22,4,0,2020-05-22,20,1,37039,0,27463,9952,7317,1963,2196
1025,2020-03-22,1,0,2020-05-22,305,41,37089,27,112156,35451,29827,15285,9967
1026,2020-03-22,1,0,2020-05-22,226,7,37077,6,58503,13167,10372,13337,10482
1027,2020-03-22,1,0,2020-05-22,62,2,37059,0,41766,11078,7289,10662,3418
1028,2020-03-22,2,0,2020-05-22,541,14,37051,48,332766,52166,128640,13315,42049
1029,2020-03-22,1,0,2020-05-22,34,6,40101,24,69471,15273,21563,5002,8403
1030,2020-03-22,1,0,2020-05-22,7,0,40103,0,11421,2862,3207,1841,1738
1031,2020-03-22,1,0,2020-05-22,195,2,36089,20,110817,24432,39158,4539,2759
1032,2020-03-22,1,0,2020-05-22,47,1,39063,34,75508,16816,30030,6694,15814
1033,2020-03-22,1,0,2020-05-22,86,5,39057,20,164825,36821,44588,32446,36993
1034,2020-03-22,1,0,2020-05-22,7,1,39053,14,30203,7248,9063,2701,2851
1035,2020-03-22,1,0,2020-05-22,261,43,39173,10,129504,25640,34924,28589,31173
1036,2020-03-22,1,0,2020-05-22,308,55,39133,16,162080,34412,38280,40353,22553
1037,2020-03-22,1,0,2020-05-22,814,7,31047,0,23925,4804,10477,1646,1427
1038,2020-03-22,1,0,2020-05-22,59,1,28137,0,28333,5924,5039,5979,1765
1039,2020-03-22,2,0,2020-05-22,73,3,28133,0,26915,4684,5591,2612,2253
1040,2020-03-22,1,0,2020-05-22,26,2,28115,0,31075,6065,6970,6297,3631
1041,2020-03-22,2,0,2020-05-22,126,9,28105,6,49392,7290,15510,3696,4669
1042,2020-03-22,1,0,2020-05-22,77,1,28097,0,10309,2723,1712,1849,1221
1043,2020-03-22,1,0,2020-05-22,27,1,28155,0,9868,2204,1557,1883,670
1044,2020-03-22,1,0,2020-05-22,37,0,36023,12,48334,10162,16662,6832,5513
1045,2020-03-22,1,0,2020-05-22,297,4,36053,6,71760,16941,16374,16065,7688
1046,2020-03-22,1,0,2020-05-22,16,1,33019,0,43073,11885,11315,9740,3330
1047,2020-03-22,1,0,2020-05-22,1490,103,35045,10,128221,23922,48217,2763,3477
1048,2020-03-22,1,0,2020-05-22,523,26,34033,19,63776,15640,13589,15131,10580
1049,2020-03-22,1,0,2020-05-22,342,29,42037,22,66615,16359,19834,9984,8031
1050,2020-03-22,2,0,2020-05-22,555,5,51047,6,49795,10197,10279,11300,6061
1051,2020-03-22,1,0,2020-05-22,84,6,51065,0,26109,6641,2835,9024,1627
1052,2020-03-22,2,0,2020-05-22,9,0,51105,0,24428,6175,4311,3208,857
1053,2020-03-22,1,0,2020-05-22,67,1,51109,0,34813,9238,5494,10321,4093
1054,2020-03-22,2,0,2020-05-22,444,6,51165,0,78653,18979,20171,17250,14180
1055,2020-03-22,1,0,2020-05-22,41,2,51019,6,77319,21440,12517,22616,6910
1056,2020-03-22,1,0,2020-05-22,25,0,51009,0,31819,8552,5656,8766,3821
1057,2020-03-22,1,0,2020-05-22,19,0,53075,6,47794,6710,18639,2195,4996
1058,2020-03-22,1,0,2020-05-22,235,0,46013,10,38637,8651,19825,783,1856
1059,2020-03-22,1,0,2020-05-22,66,8,45029,8,37581,9996,9334,5177,2559
1060,2020-03-22,1,0,2020-05-22,102,4,42085,45,113623,31083,37895,11042,13146
1061,2020-03-22,1,0,2020-05-22,93,4,42051,15,133160,36302,32121,20327,7665
1062,2020-03-22,1,0,2020-05-22,1049,57,42043,142,273329,61034,100019,30137,80387
1063,2020-03-22,1,0,2020-05-22,560,26,42107,16,144287,38502,41664,20354,10014
1064,2020-03-22,1,0,2020-05-22,7,0,47083,0,8188,2113,1287,1606,534
1065,2020-03-22,1,0,2020-05-22,60,1,47053,3,49222,11692,10653,9333,4262
1066,2020-03-22,1,0,2020-05-22,45,1,47051,10,41397,10550,10287,6332,4135
1067,2020-03-22,1,0,2020-05-22,12,0,47023,0,17097,3805,3550,3576,1297
1068,2020-03-22,1,0,2020-05-22,130,0,47105,5,51024,16724,8881,10535,6603
1069,2020-03-22,1,0,2020-05-22,35,1,47115,0,28355,7204,5870,5843,2569
1070,2020-03-22,1,0,2020-05-22,13,0,47135,0,7882,2130,1762,908,540
1071,2020-03-22,1,0,2020-05-22,124,12,47107,4,52569,13164,13924,6441,5690
1072,2020-03-22,1,1,2020-05-22,281,11,13013,6,75099,12454,9852,21578,7811
1073,2020-03-22,2,0,2020-05-22,206,19,13035,0,23556,4813,3615,4838,3128
1074,2020-03-22,1,0,2020-05-22,225,13,13069,10,43048,7860,13033,2074,3245
1075,2020-03-22,1,0,2020-05-22,46,1,13065,0,6788,1466,1828,442,474
1076,2020-03-22,1,0,2020-05-22,24,2,13055,0,24880,5705,5237,3612,1781
1077,2020-03-22,1,0,2020-05-22,97,8,12027,8,35675,9739,9247,2882,3025
1078,2020-03-22,2,0,2020-05-22,121,2,12023,27,68484,17039,18465,6295,6677
1079,2020-03-22,1,0,2020-05-22,50,2,12007,0,26775,6394,3762,5455,2557
1080,2020-03-22,1,0,2020-05-22,173,4,12035,18,105015,38651,21840,14425,3553
1081,2020-03-22,1,0,2020-05-22,11,0,13289,0,8323,2395,408,2118,1251
1082,2020-03-22,1,0,2020-05-22,24,0,17085,0,22046,7704,6179,4617,2327
1083,2020-03-22,2,0,2020-05-22,515,7,17019,51,207946,35016,93465,6611,16006
1084,2020-03-22,1,0,2020-05-22,2,0,16085,0,10104,3660,3807,451,714
1085,2020-03-22,1,0,2020-05-22,13,0,13267,0,25402,4769,3741,3239,2119
1086,2020-03-22,1,0,2020-05-22,23,5,26055,20,91222,23009,38667,4533,12924
1087,2020-03-22,1,0,2020-05-22,17,1,26051,0,25324,8522,4368,4217,1117
1088,2020-03-22,1,0,2020-05-22,21,2,26047,58,32978,9255,13396,2115,5319
1089,2020-03-22,1,0,2020-05-22,370,13,24037,12,110979,18983,41536,13387,9738
1090,2020-03-22,1,0,2020-05-22,339,20,24015,5,102416,21069,22831,25141,10945
1091,2020-03-22,1,0,2020-05-22,125,12,28017,0,17305,3982,3899,2584,2250
1092,2020-03-22,1,0,2020-05-22,30,2,17105,5,36812,9046,10996,4597,4363
1093,2020-03-22,1,0,2020-05-22,21,0,26143,0,23934,9877,5391,1937,1851
1094,2020-03-22,1,0,2020-05-22,39,1,27079,0,27810,6343,5634,8605,3102
1095,2020-03-22,1,0,2020-05-22,21,1,18159,0,15290,3910,3673,3472,2095
1096,2020-03-22,1,0,2020-05-22,110,6,18137,0,28372,6402,6310,6548,4877
1097,2020-03-22,1,0,2020-05-22,132,6,18133,6,37543,8058,9616,5733,4101
1098,2020-03-22,1,0,2020-05-22,261,24,18109,10,69533,15510,12192,19878,5185
1099,2020-03-22,1,0,2020-05-22,157,10,18105,38,144436,23773,60472,7446,15915
1100,2020-03-22,1,1,2020-05-22,107,3,18143,4,23722,5247,4910,4876,2174
1101,2020-03-22,1,0,2020-05-22,88,8,19157,5,18428,4687,7713,1783,3152
1102,2020-03-22,1,0,2020-05-22,7,0,19109,0,15166,4508,6324,1376,1533
1103,2020-03-22,2,0,2020-05-22,20,1,19033,18,43134,12003,19623,2592,5069
1104,2020-03-22,1,0,2020-05-22,329,9,19163,46,171493,36851,60687,21186,25099
1105,2020-03-22,1,0,2020-05-22,173,2,17177,8,45839,13432,16074,5415,4012
1106,2020-03-22,1,0,2020-05-22,665,25,17161,58,146205,35994,49310,18032,29909
1107,2020-03-22,1,0,2020-05-22,188,0,19167,0,34692,6858,16693,1905,4260
1108,2020-03-22,3,0,2020-05-22,384,23,19171,0,17236,4455,4547,3595,1217
1109,2020-03-22,1,0,2020-05-22,289,15,22001,4,62607,12138,12222,11832,3421
1110,2020-03-22,1,0,2020-05-22,60,3,21185,8,64633,11255,9072,19728,7057
1111,2020-03-22,1,0,2020-05-22,50,0,21113,0,51667,10163,10054,12412,8142
1112,2020-03-22,1,0,2020-05-22,3,0,20123,4,6230,1776,2827,236,1043
1113,2020-03-22,1,0,2020-05-22,84,0,20085,0,13322,3473,3003,3439,1313
1114,2020-03-22,1,0,2020-05-22,2468,23,19193,33,102397,20666,38576,12295,11323
1115,2020-03-22,1,0,2020-05-22,44,2,21003,0,20628,4783,4262,4076,1390
1116,2020-03-22,1,0,2020-05-22,3,0,21025,4,13276,2950,2628,1465,869
1117,2020-03-22,1,0,2020-05-22,90,2,21093,20,107699,19472,40529,9251,14868
